Season,Stat Week,Stat Area,Processors,Number of Vessels,Whole Weight (sum),Number Of Crab,Effort (sum),CPUE
1990,21,766200,1,1.00,57661.00,46129.00,1500.00,30.75
1990,21,775830,1,1.00,71200.00,56688.00,410.00,138.26
1990,21,775930,2,2.00,195103.00,159159.00,1700.00,93.62
1990,21,776000,11,17.00,1516583.00,1180763.00,9417.00,125.39
1990,21,776030,7,10.00,869668.00,671170.00,5715.00,117.44
1990,21,776100,3,3.00,203902.00,158449.00,2289.00,69.22
1990,21,776130,2,2.00,53040.00,42194.00,745.00,56.64
1990,21,786000,6,6.00,617177.00,470615.00,3909.00,120.39
1990,21,786030,5,6.00,540312.00,408233.00,3309.00,123.37
1990,21,786100,2,2.00,58108.00,45257.00,311.00,145.52
1990,21,796030,1,1.00,5828.00,4663.00,181.00,25.76
1990,22,735730,2,2.00,47967.00,38373.00,417.00,92.02
1990,22,735800,1,1.00,5223.00,3730.00,85.00,43.88
1990,22,735830,1,2.00,54272.00,43418.00,279.00,155.62
1990,22,735900,2,2.00,213788.00,160650.00,1560.00,102.98
1990,22,736200,1,1.00,88315.00,70652.00,1000.00,70.65
1990,22,745900,1,1.00,41540.00,31953.00,800.00,39.94
1990,22,746000,2,2.00,122590.00,98072.00,916.00,107.07
1990,22,746130,1,2.00,204145.00,163316.00,1110.00,147.13
1990,22,755900,3,3.00,161090.00,133891.00,930.00,143.97
1990,22,755930,4,4.00,259904.00,208579.00,2440.00,85.48
1990,22,756000,6,6.00,441657.00,348466.00,3138.00,111.05
1990,22,756030,2,2.00,75055.00,61084.00,560.00,109.08
1990,22,756130,1,1.00,96310.00,79592.00,400.00,198.98
1990,22,756230,1,1.00,89284.00,71427.00,714.00,100.04
1990,22,765830,1,1.00,93731.00,78109.00,800.00,97.64
1990,22,765930,5,6.00,502041.00,392752.00,4178.00,94.00
1990,22,766000,12,15.00,974086.00,766176.00,7604.00,100.76
1990,22,766030,4,6.00,292607.00,237295.00,2547.00,93.17
1990,22,766100,1,1.00,142300.00,111172.00,1100.00,101.07
1990,22,766130,1,1.00,111760.00,89408.00,800.00,111.76
1990,22,775900,2,2.00,430573.00,354621.00,2320.00,152.85
1990,22,775930,2,2.00,98463.00,75246.00,1112.00,67.67
1990,22,776000,8,9.00,536839.00,414332.00,5657.00,73.24
1990,22,776030,13,16.00,885464.00,693670.00,7275.00,95.35
1990,22,776100,8,8.00,393404.00,315902.00,3580.00,88.24
1990,22,776130,1,1.00,16185.00,13000.00,120.00,108.33
1990,22,786000,3,4.00,317955.00,235032.00,1830.00,128.43
1990,22,786030,7,7.00,545570.00,431339.00,4295.00,100.43
1990,22,786100,6,6.00,316867.00,252071.00,2786.00,90.48
1990,22,796030,1,1.00,95208.00,74380.00,1000.00,74.38
1990,23,735730,1,1.00,40206.00,33786.00,350.00,96.53
1990,23,735800,1,1.00,107412.00,85930.00,750.00,114.57
1990,23,735830,2,2.00,204456.00,163565.00,1280.00,127.79
1990,23,735900,4,4.00,440689.00,329010.00,2409.00,136.58
1990,23,745830,1,1.00,73594.00,61328.00,700.00,87.61
1990,23,745900,4,3.00,153210.00,114260.00,1141.00,100.14
1990,23,745930,2,2.00,108196.00,87123.00,970.00,89.82
1990,23,755900,4,4.00,279397.00,217140.00,1902.00,114.16
1990,23,755930,3,3.00,143042.00,116079.00,1720.00,67.49
1990,23,756000,8,10.00,838172.00,692581.00,4903.00,141.26
1990,23,756030,1,1.00,31560.00,26300.00,290.00,90.69
1990,23,756100,1,1.00,46338.00,35645.00,325.00,109.68
1990,23,765930,3,3.00,316806.00,259872.00,1820.00,142.79
1990,23,766000,11,14.00,1097721.00,852177.00,5002.00,170.37
1990,23,766030,5,5.00,473174.00,355957.00,3163.00,112.54
1990,23,766100,1,1.00,61918.00,50753.00,460.00,110.33
1990,23,766200,1,1.00,212645.00,170116.00,1000.00,170.12
1990,23,775900,2,2.00,110302.00,96817.00,1100.00,88.02
1990,23,775930,1,1.00,61621.00,45986.00,513.00,89.64
1990,23,776000,11,12.00,868334.00,695732.00,7163.00,97.13
1990,23,776030,7,6.00,388606.00,307579.00,1964.00,156.61
1990,23,776100,3,4.00,346672.00,286286.00,2781.00,102.94
1990,23,776130,1,1.00,2706.00,2213.00,41.00,53.98
1990,23,785930,1,1.00,61622.00,45986.00,513.00,89.64
1990,23,786000,2,2.00,194325.00,149534.00,757.00,197.54
1990,23,786030,8,9.00,945531.00,752488.00,4638.00,162.24
1990,23,786100,10,10.00,643939.00,510456.00,4838.00,105.51
1990,24,735730,1,1.00,52437.00,41949.00,250.00,167.80
1990,24,735800,3,3.00,251070.00,203536.00,1980.00,102.80
1990,24,735830,2,2.00,194136.00,146289.00,672.00,217.69
1990,24,735900,5,5.00,339688.00,258669.00,1552.00,166.67
1990,24,735930,2,1.00,83153.00,62950.00,360.00,174.86
1990,24,745830,2,2.00,125591.00,98119.00,520.00,188.69
1990,24,745900,1,1.00,23905.00,17197.00,194.00,88.64
1990,24,746130,1,1.00,188463.00,150770.00,1000.00,150.77
1990,24,746230,1,1.00,153380.00,122704.00,990.00,123.94
1990,24,755900,4,5.00,395625.00,319358.00,2898.00,110.20
1990,24,755930,7,7.00,825436.00,658026.00,3619.00,181.83
1990,24,756000,7,8.00,903904.00,708084.00,3970.00,178.36
1990,24,756030,3,3.00,290647.00,243006.00,1404.00,173.08
1990,24,756100,2,2.00,125694.00,104758.00,1100.00,95.23
1990,24,756200,1,1.00,38952.00,35410.00,105.00,337.24
1990,24,765900,1,1.00,82915.00,83753.00,500.00,167.51
1990,24,765930,2,2.00,251875.00,201154.00,1400.00,143.68
1990,24,766000,10,14.00,1193394.00,976182.00,5928.00,164.67
1990,24,766030,5,5.00,620087.00,470245.00,3225.00,145.81
1990,24,775930,1,1.00,17250.00,13800.00,250.00,55.20
1990,24,776000,8,8.00,670008.00,529274.00,3673.00,144.10
1990,24,776030,4,3.00,376641.00,299766.00,2999.00,99.96
1990,24,776100,6,6.00,298507.00,239457.00,2185.00,109.59
1990,24,786000,7,7.00,839189.00,662810.00,2377.00,278.84
1990,24,786030,6,6.00,850746.00,672427.00,4129.00,162.85
1990,24,786100,5,5.00,403956.00,323577.00,2646.00,122.29
1990,25,755900,1,1.00,56429.00,45143.00,300.00,150.48
1990,25,756000,1,1.00,74486.00,59589.00,175.00,340.51
1990,25,756100,1,1.00,113995.00,89059.00,1900.00,46.87
1990,25,765900,1,1.00,81408.00,65126.00,400.00,162.82
1990,25,766000,1,1.00,46062.00,36850.00,150.00,245.67
1990,25,766030,1,1.00,101670.00,81336.00,540.00,150.62
1990,25,786100,4,3.00,392657.00,312858.00,1963.00,159.38
1991,3,635530,1,1.00,143.00,114.00,70.00,1.63
1991,3,635630,1,1.00,640.00,512.00,360.00,1.42
1991,3,645530,1,1.00,1865.00,1457.00,390.00,3.74
1991,3,645600,1,1.00,716.00,573.00,8.00,71.63
1991,3,645630,1,1.00,107.00,86.00,10.00,8.60
1991,3,655500,1,1.00,3818.00,3054.00,30.00,101.80
1991,3,655530,2,2.00,26155.00,20142.00,460.00,43.79
1991,3,655600,2,3.00,96405.00,76496.00,348.00,219.82
1991,3,655630,1,1.00,5753.00,3596.00,700.00,5.14
1991,3,665600,2,2.00,60009.00,47460.00,140.00,339.00
1991,3,665630,1,1.00,130.00,76.00,10.00,7.60
1991,3,675530,2,2.00,87490.00,70506.00,227.00,310.60
1991,3,675600,1,1.00,71100.00,64635.00,290.00,222.88
1991,3,695600,1,1.00,3240.00,2490.00,6.00,415.00
1991,4,625630,1,1.00,10538.00,8044.00,97.00,82.93
1991,4,645501,1,1.00,8924.00,7235.00,100.00,72.35
1991,4,645530,1,1.00,1980.00,1450.00,15.00,96.67
1991,4,645600,2,2.00,33210.00,27674.00,348.00,79.52
1991,4,655500,1,1.00,6738.00,5390.00,350.00,15.40
1991,4,655530,4,5.00,154559.00,104455.00,1452.00,71.94
1991,4,655600,3,3.00,43603.00,33220.00,586.00,56.69
1991,4,655630,1,1.00,89142.00,74185.00,175.00,423.91
1991,4,655730,1,1.00,18855.00,14616.00,200.00,73.08
1991,4,665530,5,4.00,117615.00,87545.00,1280.00,68.39
1991,4,665600,1,1.00,7093.00,5177.00,15.00,345.13
1991,4,675530,2,2.00,126301.00,98006.00,280.00,350.02
1991,4,675600,6,7.00,510745.00,399889.00,1709.00,233.99
1991,4,675630,3,4.00,166238.00,130269.00,378.00,344.63
1991,4,675700,1,1.00,162747.00,131248.00,250.00,524.99
1991,4,685530,2,3.00,190761.00,128178.00,420.00,305.19
1991,4,685600,3,5.00,315066.00,254197.00,1076.00,236.24
1991,4,685630,3,3.00,78445.00,58905.00,261.00,225.69
1991,4,695600,2,2.00,28337.00,20758.00,157.00,132.22
1991,4,695631,3,3.00,94002.00,74292.00,716.00,103.76
1991,4,705630,6,7.00,219514.00,173873.00,743.00,234.01
1991,4,705701,6,9.00,304679.00,234314.00,1723.00,135.99
1991,4,705730,1,1.00,5963.00,4229.00,25.00,169.16
1991,4,715630,5,5.00,349301.00,295959.00,752.00,393.56
1991,4,715700,5,5.00,470285.00,320768.00,939.00,341.61
1991,4,725630,2,2.00,37019.00,25696.00,352.00,73.00
1991,5,625531,1,1.00,53847.00,43078.00,45.00,957.29
1991,5,635530,1,1.00,21539.00,17231.00,70.00,246.16
1991,5,645530,1,1.00,4631.00,3200.00,200.00,16.00
1991,5,645630,1,1.00,977.00,697.00,93.00,7.49
1991,5,655530,2,2.00,39355.00,29109.00,210.00,138.61
1991,5,655600,4,4.00,11996.00,8930.00,492.00,18.15
1991,5,655630,2,2.00,3053.00,2160.00,223.00,9.69
1991,5,665530,3,3.00,224983.00,156108.00,581.00,268.69
1991,5,665600,9,10.00,618582.00,477114.00,3228.00,147.80
1991,5,665630,1,1.00,71045.00,53417.00,400.00,133.54
1991,5,665700,1,1.00,25250.00,20200.00,40.00,505.00
1991,5,675500,2,3.00,481878.00,385977.00,1303.00,296.22
1991,5,675530,8,10.00,1274661.00,995398.00,3857.00,258.08
1991,5,675600,11,15.00,1434609.00,1090552.00,3582.00,304.45
1991,5,675630,5,5.00,245085.00,197531.00,1306.00,151.25
1991,5,685530,3,3.00,268098.00,205090.00,1100.00,186.45
1991,5,685600,7,8.00,759576.00,587269.00,2981.00,197.00
1991,5,685630,3,3.00,181127.00,137411.00,711.00,193.26
1991,5,695631,2,3.00,47409.00,36207.00,260.00,139.26
1991,5,705600,1,1.00,5213.00,3570.00,27.00,132.22
1991,5,705630,5,6.00,122300.00,92227.00,1299.00,71.00
1991,5,705701,9,10.00,821806.00,580846.00,2550.00,227.78
1991,5,715600,1,1.00,59045.00,40167.00,150.00,267.78
1991,5,715630,13,14.00,1916274.00,1523055.00,4028.00,378.12
1991,5,715700,11,13.00,1297470.00,1010809.00,3080.00,328.18
1991,5,715730,1,1.00,136123.00,107183.00,250.00,428.73
1991,5,725630,2,2.00,145030.00,103709.00,398.00,260.58
1991,5,725700,3,3.00,180052.00,160583.00,574.00,279.76
1991,6,645530,1,1.00,112052.00,89642.00,225.00,398.41
1991,6,645600,2,2.00,2925.00,2315.00,190.00,12.18
1991,6,655500,1,1.00,5337.00,3953.00,130.00,30.41
1991,6,655530,3,3.00,208943.00,156090.00,885.00,176.37
1991,6,655600,3,3.00,124553.00,85790.00,471.00,182.14
1991,6,665500,1,1.00,26510.00,19637.00,90.00,218.19
1991,6,665530,6,7.00,547399.00,404775.00,1702.00,237.82
1991,6,665600,3,4.00,106271.00,74419.00,648.00,114.84
1991,6,675530,9,14.00,1508920.00,1141282.00,5586.00,204.31
1991,6,675600,14,17.00,1893521.00,1477222.00,6007.00,245.92
1991,6,675630,4,5.00,163332.00,127117.00,732.00,173.66
1991,6,675700,1,1.00,1231.00,867.00,7.00,123.86
1991,6,685500,1,1.00,69529.00,58922.00,240.00,245.51
1991,6,685600,4,3.00,111758.00,86447.00,414.00,208.81
1991,6,685630,2,2.00,71727.00,52655.00,134.00,392.95
1991,6,695600,1,1.00,65570.00,48570.00,400.00,121.43
1991,6,695631,1,1.00,89940.00,62458.00,200.00,312.29
1991,6,705630,6,6.00,181234.00,130846.00,1457.00,89.81
1991,6,705701,8,10.00,788932.00,576763.00,2477.00,232.85
1991,6,705702,2,3.00,253258.00,171515.00,437.00,392.48
1991,6,715600,2,2.00,21769.00,17022.00,63.00,270.19
1991,6,715630,14,15.00,1694464.00,1276354.00,5627.00,226.83
1991,6,715700,15,18.00,1837839.00,1425372.00,4936.00,288.77
1991,6,715730,3,3.00,348184.00,274857.00,1258.00,218.49
1991,6,725630,2,2.00,184702.00,145996.00,627.00,232.85
1991,6,725700,1,1.00,38228.00,31857.00,154.00,206.86
1991,6,725730,1,1.00,24714.00,19771.00,73.00,270.84
1991,7,645600,1,1.00,11339.00,7096.00,166.00,42.75
1991,7,655530,2,2.00,262281.00,197992.00,790.00,250.62
1991,7,655600,1,1.00,4936.00,3111.00,64.00,48.61
1991,7,655700,1,1.00,7179.00,5652.00,30.00,188.40
1991,7,655730,1,1.00,15553.00,12246.00,60.00,204.10
1991,7,665500,1,1.00,46857.00,36607.00,200.00,183.04
1991,7,665530,5,5.00,617731.00,458919.00,2281.00,201.19
1991,7,665600,7,7.00,570542.00,418921.00,2751.00,152.28
1991,7,675500,4,5.00,427892.00,336178.00,1975.00,170.22
1991,7,675530,16,20.00,2412026.00,1862479.00,7813.00,238.38
1991,7,675600,13,18.00,1630175.00,1274917.00,5251.00,242.80
1991,7,675630,1,1.00,83410.00,64161.00,375.00,171.10
1991,7,685530,7,8.00,984492.00,791242.00,3416.00,231.63
1991,7,685600,12,14.00,1357153.00,1076533.00,4478.00,240.40
1991,7,685630,6,6.00,527629.00,396078.00,2203.00,179.79
1991,7,695600,3,3.00,250487.00,196242.00,833.00,235.58
1991,7,695631,1,1.00,41823.00,28843.00,270.00,106.83
1991,7,705600,3,3.00,53240.00,40021.00,226.00,177.08
1991,7,705630,7,8.00,429820.00,334941.00,3200.00,104.67
1991,7,705701,8,8.00,321341.00,245181.00,1460.00,167.93
1991,7,715600,2,2.00,49356.00,39915.00,151.00,264.34
1991,7,715630,14,15.00,1292398.00,1027340.00,4252.00,241.61
1991,7,715700,18,19.00,1442441.00,1173181.00,4975.00,235.82
1991,7,725600,1,1.00,9706.00,9333.00,42.00,222.21
1991,7,725630,7,8.00,382186.00,337862.00,1350.00,250.27
1991,7,725700,4,4.00,139835.00,112033.00,615.00,182.17
1991,7,725730,1,1.00,8206.00,6672.00,42.00,158.86
1991,8,635530,1,1.00,11006.00,8805.00,700.00,12.58
1991,8,635630,1,1.00,11743.00,9786.00,84.00,116.50
1991,8,645501,1,1.00,605.00,600.00,150.00,4.00
1991,8,645530,1,1.00,134575.00,107660.00,1000.00,107.66
1991,8,655530,1,1.00,4555.00,3399.00,27.00,125.89
1991,8,655600,1,1.00,73079.00,58463.00,365.00,160.17
1991,8,655700,1,1.00,50250.00,38360.00,201.00,190.85
1991,8,665500,2,2.00,258033.00,193839.00,1100.00,176.22
1991,8,665530,7,9.00,622058.00,460749.00,2616.00,176.13
1991,8,665600,1,1.00,24451.00,18524.00,100.00,185.24
1991,8,675500,3,6.00,433297.00,331529.00,1344.00,246.67
1991,8,675530,19,27.00,3397320.00,2648181.00,12429.00,213.06
1991,8,675600,16,24.00,2545747.00,2038905.00,8482.00,240.38
1991,8,675630,1,1.00,98378.00,72872.00,300.00,242.91
1991,8,685500,1,1.00,23359.00,15469.00,39.00,396.64
1991,8,685530,12,16.00,1782445.00,1399348.00,5514.00,253.78
1991,8,685600,15,18.00,1800143.00,1432529.00,5682.00,252.12
1991,8,685630,2,2.00,346938.00,260658.00,1180.00,220.90
1991,8,695600,6,6.00,522219.00,406871.00,1689.00,240.89
1991,8,695631,2,2.00,39070.00,31906.00,288.00,110.78
1991,8,695632,1,1.00,33323.00,23303.00,191.00,122.01
1991,8,705500,1,1.00,26182.00,18309.00,138.00,132.67
1991,8,705600,7,8.00,372042.00,285770.00,2437.00,117.26
1991,8,705630,9,9.00,541239.00,427187.00,2159.00,197.86
1991,8,705701,5,5.00,247647.00,187454.00,986.00,190.12
1991,8,705702,1,1.00,32453.00,23347.00,150.00,155.65
1991,8,715600,4,4.00,266760.00,201577.00,790.00,255.16
1991,8,715630,15,16.00,1080275.00,883320.00,2576.00,342.90
1991,8,715700,9,10.00,623809.00,504789.00,2033.00,248.30
1991,8,715730,1,1.00,44642.00,35095.00,130.00,269.96
1991,8,725600,5,5.00,174519.00,144027.00,692.00,208.13
1991,8,725630,15,15.00,2131129.00,1781138.00,6115.00,291.27
1991,8,725700,6,6.00,370211.00,290359.00,1231.00,235.87
1991,8,725730,1,1.00,21401.00,16719.00,40.00,417.98
1991,9,635600,1,1.00,135387.00,99549.00,400.00,248.87
1991,9,645600,1,1.00,189.00,142.00,27.00,5.26
1991,9,655600,1,1.00,1358.00,924.00,33.00,28.00
1991,9,665500,2,2.00,217380.00,163933.00,1280.00,128.07
1991,9,665530,11,12.00,1212935.00,907926.00,4827.00,188.09
1991,9,665600,2,2.00,237577.00,181668.00,1210.00,150.14
1991,9,665630,1,1.00,59240.00,45569.00,140.00,325.49
1991,9,675500,5,6.00,305919.00,239291.00,1256.00,190.52
1991,9,675530,24,39.00,4138359.00,3237828.00,15688.00,206.39
1991,9,675600,16,20.00,1419183.00,1119225.00,5366.00,208.58
1991,9,675630,3,3.00,158040.00,120287.00,567.00,212.15
1991,9,685500,1,1.00,71400.00,56000.00,326.00,171.78
1991,9,685530,23,30.00,3196137.00,2499292.00,11616.00,215.16
1991,9,685600,15,17.00,1270423.00,998904.00,5960.00,167.60
1991,9,685630,3,3.00,177403.00,145921.00,695.00,209.96
1991,9,695530,1,1.00,137431.00,105716.00,1200.00,88.10
1991,9,695600,1,1.00,21981.00,14752.00,102.00,144.63
1991,9,705600,6,6.00,260410.00,206843.00,1268.00,163.13
1991,9,705630,5,5.00,172069.00,135818.00,622.00,218.36
1991,9,705701,1,1.00,11628.00,8809.00,82.00,107.43
1991,9,715600,2,2.00,42199.00,34027.00,355.00,95.85
1991,9,715630,10,9.00,748292.00,594834.00,2361.00,251.94
1991,9,715700,3,3.00,180685.00,142798.00,716.00,199.44
1991,9,725600,1,1.00,25569.00,20788.00,114.00,182.35
1991,9,725630,10,10.00,991502.00,824459.00,2473.00,333.38
1991,9,725700,5,5.00,349980.00,280667.00,1042.00,269.35
1991,10,625531,1,1.00,8281.00,6089.00,100.00,60.89
1991,10,635530,1,1.00,8281.00,6089.00,100.00,60.89
1991,10,645600,1,1.00,2161.00,1403.00,89.00,15.76
1991,10,655530,2,2.00,155652.00,114665.00,1202.00,95.40
1991,10,655600,2,2.00,66594.00,49726.00,425.00,117.00
1991,10,665500,6,6.00,393001.00,305827.00,2025.00,151.03
1991,10,665530,5,7.00,576871.00,438851.00,2678.00,163.87
1991,10,665600,6,6.00,380548.00,305929.00,2262.00,135.25
1991,10,675500,1,1.00,607.00,456.00,6.00,76.00
1991,10,675530,20,30.00,2679230.00,2094878.00,13102.00,159.89
1991,10,675600,9,11.00,732877.00,598239.00,3486.00,171.61
1991,10,675630,2,2.00,116778.00,89107.00,891.00,100.01
1991,10,685500,2,2.00,13533.00,8709.00,133.00,65.48
1991,10,685530,21,22.00,1423693.00,1137830.00,7000.00,162.55
1991,10,685600,21,31.00,2966878.00,2371279.00,12002.00,197.57
1991,10,685630,8,8.00,796480.00,622877.00,2789.00,223.33
1991,10,695600,4,5.00,486358.00,376807.00,2417.00,155.90
1991,10,695631,1,1.00,996.00,810.00,51.00,15.88
1991,10,705600,9,8.00,585840.00,458974.00,2677.00,171.45
1991,10,705630,3,4.00,297579.00,245106.00,1399.00,175.20
1991,10,715600,6,6.00,769479.00,626755.00,2513.00,249.41
1991,10,715630,20,22.00,3077957.00,2492158.00,7486.00,332.91
1991,10,715700,1,1.00,192325.00,162987.00,234.00,696.53
1991,10,725600,1,1.00,299475.00,234607.00,1150.00,204.01
1991,10,725630,3,3.00,163507.00,129083.00,401.00,321.90
1991,10,725700,4,4.00,92545.00,76149.00,197.00,386.54
1991,11,655530,1,1.00,11753.00,7888.00,110.00,71.71
1991,11,655600,1,1.00,76546.00,63788.00,720.00,88.59
1991,11,655630,1,1.00,148016.00,122327.00,450.00,271.84
1991,11,665500,2,2.00,46479.00,38907.00,311.00,125.10
1991,11,665530,8,9.00,552122.00,438922.00,2385.00,184.03
1991,11,665600,2,2.00,305186.00,237156.00,1250.00,189.72
1991,11,675500,1,1.00,7398.00,5871.00,52.00,112.90
1991,11,675530,8,9.00,494787.00,391611.00,2558.00,153.09
1991,11,675600,11,14.00,1280551.00,1012069.00,4546.00,222.63
1991,11,685500,1,1.00,7559.00,6630.00,76.00,87.24
1991,11,685530,12,15.00,630097.00,495323.00,2823.00,175.46
1991,11,685600,18,28.00,3353976.00,2699472.00,12314.00,219.22
1991,11,685630,12,16.00,1437097.00,1165386.00,4879.00,238.86
1991,11,695600,3,3.00,27397.00,21582.00,126.00,171.29
1991,11,695631,1,1.00,152443.00,127036.00,480.00,264.66
1991,11,705600,6,7.00,1071818.00,894830.00,2712.00,329.95
1991,11,705630,10,10.00,649746.00,524561.00,2293.00,228.77
1991,11,715600,3,3.00,138426.00,109099.00,469.00,232.62
1991,11,715630,24,29.00,4996891.00,4051254.00,11987.00,337.97
1991,11,715700,8,9.00,1095551.00,861871.00,2410.00,357.62
1991,11,715730,1,1.00,174003.00,142625.00,226.00,631.08
1991,11,725630,5,5.00,256778.00,214696.00,702.00,305.83
1991,11,725700,9,9.00,1572406.00,1303529.00,3623.00,359.79
1991,11,725730,2,2.00,42814.00,32638.00,77.00,423.87
1991,11,725800,1,1.00,72429.00,54458.00,110.00,495.07
1991,12,645600,1,1.00,41377.00,33916.00,161.00,210.66
1991,12,655500,1,1.00,1939.00,1385.00,40.00,34.63
1991,12,665500,2,2.00,39358.00,27834.00,434.00,64.13
1991,12,665530,3,3.00,107907.00,80036.00,411.00,194.73
1991,12,665600,2,2.00,300133.00,248295.00,1360.00,182.57
1991,12,675530,6,8.00,505734.00,411246.00,2620.00,156.96
1991,12,675600,12,13.00,1166982.00,917308.00,4888.00,187.67
1991,12,675630,4,5.00,344346.00,269583.00,985.00,273.69
1991,12,675700,1,1.00,1200.00,984.00,0.00,
1991,12,685500,1,1.00,5208.00,4166.00,128.00,32.55
1991,12,685530,3,3.00,148235.00,118857.00,875.00,135.84
1991,12,685600,24,26.00,2096478.00,1668933.00,8469.00,197.06
1991,12,685630,19,28.00,2720960.00,2118781.00,8853.00,239.33
1991,12,695600,1,1.00,111013.00,87412.00,510.00,171.40
1991,12,705600,4,8.00,581171.00,466077.00,1924.00,242.24
1991,12,705630,10,12.00,1284008.00,947192.00,5070.00,186.82
1991,12,705701,2,2.00,243231.00,178213.00,650.00,274.17
1991,12,715600,3,3.00,242033.00,198116.00,720.00,275.16
1991,12,715630,23,27.00,3509900.00,2805420.00,9861.00,284.50
1991,12,715700,17,23.00,2455010.00,1885177.00,6628.00,284.43
1991,12,715730,2,2.00,175234.00,139688.00,331.00,422.02
1991,12,725630,5,5.00,457033.00,366069.00,1506.00,243.07
1991,12,725700,14,14.00,1635127.00,1313876.00,3390.00,387.57
1991,12,725730,1,1.00,79908.00,58327.00,212.00,275.13
1991,13,655600,1,1.00,61596.00,51330.00,240.00,213.88
1991,13,665530,5,6.00,169501.00,130449.00,937.00,139.22
1991,13,665600,3,3.00,371216.00,241013.00,1546.00,155.89
1991,13,665830,2,1.00,134310.00,102166.00,1100.00,92.88
1991,13,675530,3,3.00,185177.00,145361.00,1040.00,139.77
1991,13,675600,12,14.00,1228654.00,1008772.00,4325.00,233.24
1991,13,675630,5,4.00,493028.00,361333.00,1700.00,212.55
1991,13,685600,12,19.00,1868257.00,1505733.00,6748.00,223.14
1991,13,685630,18,30.00,3665027.00,2819104.00,11137.00,253.13
1991,13,695600,3,4.00,176991.00,129903.00,1017.00,127.73
1991,13,695631,3,3.00,236871.00,179832.00,749.00,240.10
1991,13,705600,4,5.00,625766.00,476937.00,2132.00,223.70
1991,13,705630,10,10.00,851407.00,637609.00,3337.00,191.07
1991,13,705701,2,2.00,51385.00,35073.00,106.00,330.88
1991,13,705830,1,1.00,32292.00,22582.00,110.00,205.29
1991,13,715600,6,7.00,682753.00,552955.00,2059.00,268.56
1991,13,715630,25,34.00,4192602.00,3355685.00,11950.00,280.81
1991,13,715700,23,26.00,2759523.00,2132918.00,11398.00,187.13
1991,13,725600,1,1.00,18167.00,15936.00,22.00,724.36
1991,13,725630,8,9.00,491478.00,393115.00,1237.00,317.80
1991,13,725700,15,15.00,1564923.00,1278595.00,4195.00,304.79
1991,13,725730,6,6.00,601112.00,480460.00,1192.00,403.07
1991,13,725800,1,1.00,14287.00,11906.00,80.00,148.83
1991,13,735700,1,1.00,51425.00,44332.00,59.00,751.39
1991,13,735730,1,1.00,191246.00,156759.00,218.00,719.08
1991,14,615630,1,1.00,66554.00,47538.00,150.00,316.92
1991,14,655630,1,1.00,178910.00,149091.00,600.00,248.49
1991,14,665500,1,1.00,145016.00,125013.00,472.00,264.86
1991,14,665530,1,1.00,122319.00,79947.00,392.00,203.95
